AnnualRainfall,CloudVisibility,Temperature,Humidity,SeasonalRainfall,class
3546.15162093933,80.99131203060904,44.239615694113965,43.82891339749348,182.73849790241314,0
3215.5150353052813,46.02066181566153,39.37832058402786,86.36220781522638,1555.0277672586867,1
793.9632548620564,90.37672613991066,43.48747353910473,43.004386828909546,1187.699133083547,0
3616.082192210975,40.984767311835,42.37068376069122,35.94764029226265,908.3533214484522,0
2151.185029024383,52.493408424346754,34.94749947027713,60.537221845001014,1513.752843799614,0
3103.5175071009944,47.712976739568326,43.04685587557792,76.08152076542433,1935.0664064391015,1
990.1373094252325,44.762387266552494,22.212312551297988,60.6401777453479,535.491801209113,0
2847.5183399746684,77.51907692939058,24.89957156047863,49.3727892365916,372.9299936370273,0
1327.1410616331027,52.676890726949196,21.13068222276345,69.07198287233085,1834.4753159231243,1
2034.3331399932604,31.671712202521608,28.133258269081608,54.290163478854,1371.010847168877,0
559.0200452873654,25.81581676584783,29.71693224223705,95.30073830886431,932.1734409677354,0
1030.637232756666,3.7747316967433386,26.783725794347397,94.58515977225005,1189.1931835021378,0
822.2817259326691,58.3195161883046,40.718437728798236,65.16602739804668,1516.6664198348637,0
1339.1046052839047,22.99614154010342,28.918833167339734,52.95187958127809,1568.7606075408628,0
850.0633150851279,14.813392201638308,27.023362742184517,81.59926897696474,1847.7989435560328,0
2921.6850931684667,65.38299638276777,33.56740207895621,32.56990604381466,911.0012989016831,1
601.6396577322678,68.12092578215488,23.523105624369066,63.233830423055586,657.4807290368506,0
2662.091752187493,75.21548922576659,40.054924518850996,53.54263759892335,1315.3621069006997,0
992.4774078895099,50.357689633859145,21.863766091994272,94.43751195717883,889.8830086311077,0
3808.0651001226393,89.40546052038866,44.672173415012935,30.840211909087778,1229.737062503058,1
3765.82925588449,93.63427533982278,39.306119232416435,68.69704130028444,897.9730170663054,1
1289.2608588233693,80.73709397924894,24.96789203835431,81.84645067466383,390.6919946885315,0
2650.474543780603,63.55934820081872,20.13805292809006,63.951259126682885,991.9108281520209,0
598.0186181536045,30.372095359118866,40.386535711370854,35.97821211139052,1412.7438616879624,0
3761.2599006791093,98.29449216202212,37.671433596190425,98.07229730195316,1618.6392345685347,1
2330.455578670984,27.413616719193833,38.22517920102469,66.26073019632685,1037.319925913439,1
651.2810299622265,20.265692199043105,39.281758667148644,72.99303710233079,413.95199139976177,0
1698.749975528481,44.215411378658274,21.85111629335226,46.56268478952551,887.90664833392,0
768.9731165143197,5.684057071238846,28.961643213606813,63.844865957476266,1593.9584647992267,0
1875.3055378067595,97.84944646717908,22.896726488128245,60.040464437082534,884.4326141724384,0
2844.7421975646307,58.84335564164248,41.57758564688984,35.24270894013886,1423.4085078480225,0
2144.614678145039,55.69520916641753,35.58245317068895,37.431224748322705,1063.7059951883707,0
1843.0276115180907,65.57962798997198,28.27245062131623,88.62307637331422,558.3239377078537,0
917.0496593916268,49.70236477772067,21.588958757150593,46.78739665446132,1612.685965243841,0
1357.2866599277972,3.2063517094541583,27.774558042891556,43.647079004904136,260.0055627343054,0
850.5015070842289,61.23112888403968,28.12958305066868,65.34380158750974,1097.2915372347861,0
3326.2455607983125,71.61738769564306,38.2401544584516,83.81229919537591,496.8929650624694,0
973.339397946529,41.67490606240531,35.93893678388033,34.33625630052916,227.42469422861376,0
2583.8067829211273,75.72955720711929,42.18031856440817,70.37655437467791,1055.5744804581727,1
1699.5914475609607,22.70012993384206,31.805373129048732,38.344730998840134,1049.1680962763548,0
1290.9243462931422,22.127659106618403,22.98985614845754,32.55227355779329,1443.1117131838696,0
2738.139538222363,16.141698768757394,37.83111968057487,33.692076651355215,1515.0263167986193,0
2099.508082819292,37.19947597891618,39.019626215422434,88.39148757459088,1482.803828516504,0
1900.509135495957,84.70120353890836,34.03192993923741,38.258073853964305,878.1615925418346,1
2574.9820171227757,82.79120621490644,39.27417949886403,33.16059550886044,1300.2105957304689,1
2219.4366997150028,38.28242079635038,32.34488990910977,60.65299210000386,1196.1959610235247,0
1562.1947299304627,58.911873598023654,33.06832073454985,89.07954303594173,900.9673366221473,0
2456.7145071783807,72.08163164749156,30.68852545896374,48.368586354251136,1234.704118953387,0
2843.245017927431,24.1206774628023,20.63547816860238,59.519883226814144,1899.7709657418989,1
593.42605505399,16.814108589474706,22.69728567483261,32.79457727946259,466.498112994617,0
2130.5510511768634,97.2095993212311,20.785729642168356,61.43549598944131,1820.9669819925,1
701.8914960424032,61.75573132096185,35.91026028159451,70.43291564459935,201.5654765680769,0
1152.4189492383887,98.14157218336639,27.858899526908168,69.96349376265013,685.9395045131553,0
2461.7805692729057,33.77559871322291,32.71426727911757,53.26986845220556,647.4759723619037,0
3531.6612034295326,70.30316999741315,42.689161848152324,52.08732264641949,1290.0937049737208,1
3589.819877159697,22.260363654123772,26.232305728721872,37.46365332556185,349.3274083768516,0
744.8040354852094,26.120017127391293,30.259573075890742,55.675882445238784,1776.460462495532,0
1966.8678020034731,51.1902121269624,38.888778463576216,36.96462682110753,1674.2476760835784,0
2540.5226905159298,31.961812550807124,25.71995413729056,83.66171612984361,1338.9250574020277,1
1014.744665926202,16.762156384058446,21.924497745719826,97.63920084237301,970.9862804051758,0
3179.012758606701,26.2880701989326,27.2437863228442,97.90521196666948,1872.616480069949,1
3104.8234045303357,3.574839446586464,24.03053218135011,90.55497695627757,1678.4184539690561,1
3661.6935479737813,70.44236214774867,43.242441308564324,72.05545045377335,1048.6987813543653,1
529.7010422920506,49.21166570858616,40.20300948911043,79.06059880707159,1433.5593734631914,0
1258.3948539615094,9.424306640452562,35.835093912760584,49.96440618762898,1177.1669091414008,0
3395.153499858626,17.16939931284912,41.786514754692945,74.15392941208344,1217.0902529377026,0
2847.030177894274,10.253453811264402,40.09180192247786,61.89546846079142,728.8545319311954,0
3630.364487944718,61.259280827587645,24.664251472150895,63.74121378438527,977.9607487873038,1
700.1287908559328,9.42103636124938,42.313974962249446,83.04435922626107,248.430718500514,0
2589.37388000755,75.42823330352161,33.48355604789127,49.73428489180762,778.9625141627257,1
2491.6630121278595,2.0510919320391174,40.18600387910156,52.26277281861639,1422.0741791880887,1
624.8604572618633,24.93757879958921,42.40228249808733,94.72492537900456,1911.110457961754,0
2297.3272691936922,89.06666758919071,27.950086874296595,33.935700639568054,1929.8218142497385,0
2633.3210895847346,71.8531318122246,22.75129811319192,63.994400888933825,1155.8734513372942,1
1169.5261097073753,7.296833292568772,25.698379063548543,93.89605602855032,1252.582278438206,0
1456.6535409363203,82.11261044851797,30.677694715656408,72.725410547271,452.87025245183827,0
2741.2157120420798,49.30351215402048,40.45036914806233,68.24849519484926,1421.0854053777084,1
2139.053316599854,84.67830271688292,41.51826458140859,47.482092546054865,234.25170608133385,0
3503.0478014891437,60.07397744503934,20.17380326327977,54.02928423451138,640.9028030189446,0
1698.3361810321592,68.18330320328587,32.768682564439146,89.6433891063285,1369.8903598423403,0
1433.308804358704,99.35015603957082,30.435275078719474,69.14526922379207,689.5892499326296,0
3947.0307912069497,23.233554592401816,25.552695261768257,66.03195356297459,194.7090608174632,0
3688.975195455292,62.394557476138836,22.99663418334207,36.97057994780202,1680.5537777668312,1
601.4746074964295,46.032139005739836,28.4403792850907,31.121970951858618,689.6270135556698,0
3197.5501535729804,3.9451952922691436,43.572742597812976,97.45796320809343,219.89992723148902,0
886.1717083882104,1.4470641502865034,28.080073300518883,56.38903171007891,242.09751255544384,0
596.1981819027983,11.922857781785867,32.96976554358415,72.2249143469653,578.3417176986319,0
1457.934305882221,64.90917405385481,37.57547397237944,35.58005512310995,438.2302997208999,0
1442.710576713865,56.71630879133922,29.09074005948235,77.81800000061327,1571.1702237822867,1
3367.6156682143765,55.34295611637275,44.29455206802402,95.27966960941727,711.1996886673654,1
2987.335360799923,3.1856762528260085,44.06118237355278,70.29656770981939,1628.921991575682,1
3935.63299566205,46.930299636000704,26.294557395634104,38.82807256627874,430.30739586399034,0
2990.2951510913645,92.46228178425285,32.431212647309636,70.72050692314338,1036.4704411337593,1
1963.8944363961677,39.75918693106466,27.521957745419243,83.64430491732566,1407.2705537509446,1
2946.246813308259,62.492246978845635,27.12101235943669,58.449157560181305,1338.7826223451243,1
3998.1067351524075,77.98186756231435,20.92217368386332,91.58864235590275,1242.1458788675106,1
2985.4965889688483,78.39252791418876,35.23910834949742,75.40780673501551,1857.1610436692226,1
3165.884745931114,51.92800823952714,32.56697558072154,92.94742428024418,534.1977806428142,0
3784.2775531659076,85.79519454023364,21.286968781249733,73.64537178731361,1038.0664884780003,1
897.7794145908917,39.137809336374694,26.966161605915286,39.19015804033769,1779.5858451375766,0
2966.745027067044,88.86932147847983,42.70664714916634,51.67841977736324,247.99815463079838,0
3477.8208528860714,24.02271663955453,25.989047266674312,44.125646377671984,206.18770968084297,0
3840.3251007731255,28.021640699057105,23.622371802280576,93.61785484018037,543.2743463607537,0
1238.392513990948,5.31206241990011,32.23631900693908,83.22800471012378,1302.7403171222352,0
2263.751527034855,79.55818365422829,44.641261352765014,77.34788582370042,593.7712902546331,0
2881.9419667556863,41.70552362327056,26.05138178778751,51.06764237421352,461.45577923671806,0
1366.1370532546812,22.911661391139905,36.80338868514696,42.88313404351494,971.724399180755,0
2601.655021375959,23.179027761657967,39.04049038321794,82.95157615922383,1265.836330661882,0
1401.5257387429979,90.13999412292331,25.940938599809993,63.191056211535575,572.2596433318067,0
1667.0995718607655,83.3916600461037,38.205408715296485,45.805268650544036,671.31325477511,0
2045.3154377880278,55.35308853571833,29.194578317981332,73.16353847156925,1265.7626791418763,0
2352.1653456129843,61.61108004157211,35.807645764839485,32.823369649691635,1896.90300177996,0
2072.7805506880272,47.4325570550291,35.838242769022365,52.83191778897775,1382.0092821323676,0
2226.184319257752,39.16665428788089,33.394367101868966,62.79898962137943,1587.517872810664,1
1545.0606470090243,91.54768812183315,22.257244251360206,40.357083387658406,796.9391800353907,0
1056.377829079207,12.561270352030206,40.88256238973095,98.92581343135878,617.2832828304855,0
665.724920643938,41.8446789716228,28.019501624293397,44.636815521273,963.1087120849828,0
1185.925528720837,34.45619079878753,24.662962759996354,39.12471910302859,1633.55237455218,0
2536.802745270241,49.81507202511484,21.0193785388691,44.247441172082745,966.969319402056,1
3251.4040673109635,45.76318745451751,34.77232357970605,83.8342793211807,1708.778276700736,1
1092.3665910501309,51.88895316510814,36.939109046057055,59.785396149029,1978.6667633207414,1
879.9437522042697,13.99189772269941,20.414695723196402,69.57911578267766,236.85066488763903,0
3122.5162619223756,51.31415015132771,32.802326457482025,31.47064098904525,186.279296559037,0
1568.054156880514,24.241881388721087,25.66239437994845,32.410191600132016,384.2204355353875,0
3830.248037295734,18.433134898819127,36.12931976023624,61.207788487891136,830.3023838952578,0
3000.1128971363055,6.483421878619122,24.359160725124788,87.16586702411365,348.9801973763216,0
1643.646165350608,76.26525587561409,37.27344345256165,91.96672150952956,1754.2625074756363,1
1513.399617277967,42.744192085655996,29.668383657513434,36.06945973169481,143.97787695142122,0
2332.9443519495817,62.66436833117584,43.418249718418366,67.6854171470716,700.0061610380627,0
777.006338973733,72.75933433047433,23.43802360364983,93.92607803954894,450.91979603899017,0
911.8677942585465,67.93166653135535,28.52665877625646,57.15809280785204,1869.9247272993114,1
1115.5025846066737,47.05007190896823,22.83683803101473,88.0696081999858,1372.013909291053,0
3211.532576565961,38.789852895172984,43.11734045696407,39.35869580796054,1832.8574872576114,1
2298.5007574419287,37.595990964066374,41.93348383452452,95.47761427674591,1947.4245495897474,1
536.9849297105503,64.00487969300563,26.44854069287889,82.5996322271912,1044.4866629870016,0
2857.3078461523814,49.47943549418734,36.499601150854474,95.89340749508311,545.2063052912499,0
1982.9156253117399,84.91322479885106,40.4305550050304,77.36320634867545,468.08469377351963,0
2287.983277373293,87.47019843267121,33.88002028998656,55.43827523995989,523.545837203097,0
1249.4068519452744,17.056037800651847,33.24126445890016,95.67268207673057,1446.3272844818055,0
2431.2377993793625,13.623365154572564,26.046307272511292,49.289674341642495,176.8468834337014,0
3927.0363391302103,63.04009260359995,22.32756919514748,53.25207654432128,197.58603876215824,1
757.0564185201652,30.12257480622794,42.43039394883317,79.05658926012183,1255.471590527985,0
1493.7108988255072,1.857071876509886,42.51045142908326,83.57214096677704,1319.9085788010725,0
1350.4915750129044,88.86426693629551,35.827536431831696,95.05824386944077,1363.9995562126742,0
1369.9225876291284,22.690076724380827,28.475744776217518,44.33616863393466,806.5729587183233,0
1825.4722514788205,92.92806516858091,28.73023936531652,85.85986246534569,1631.295288556891,0
3363.384246604586,71.74344508782536,38.14889197175599,81.69822373778744,1113.8867166805735,1
3695.0054148753557,76.26534899114843,42.42775649881443,34.46561893775185,300.38469701789694,0
1207.7528061064068,20.14614957931604,42.177160606627936,57.105619884714486,1614.488683427956,0
2400.324782818395,23.419442561681294,39.496888646440595,49.7935819942069,1910.8287939138709,0
2729.146402579181,52.12677538240658,36.05079115385719,51.314329704782125,214.0689947044815,0
2326.396160273457,17.209985264986216,22.103499124876222,98.80628156882906,843.5675435311018,0
2019.2673796892184,30.543169268303227,24.040717852365344,74.99441894359495,1026.2804851860205,0
1171.9142705073323,32.14624779478045,42.463854713176985,80.23733104554498,378.2944441488022,0
2208.767757197335,15.96299332527641,35.16072649148975,98.36323461205065,1748.6470007874666,1
1904.2518969896512,20.518283339516074,20.22992629041574,56.404124772034706,639.8843252910837,0
3284.4717687579437,78.85518420082566,22.536788571650803,86.12881179169642,1587.7162258825042,1
3172.615257070483,16.719585454726836,36.5875442277014,60.417167431314674,1374.8895158538005,1
968.9953842198474,2.8457391843922486,20.126539596155467,90.86735702704858,1236.2870626873446,0
809.8166839707364,62.93549426289384,24.020201285437466,42.64602789179122,465.0714125234534,0
3678.5388012962603,97.598311939245,33.71834473416465,96.33803239449958,519.3366890467208,0
2374.279361375742,33.12138146231214,37.297379942317335,45.314019588761575,189.96196901848168,0
3502.303280489067,11.86557031962523,36.29903148756502,52.83543548866521,557.3536165863061,0
703.528921982404,57.03873253675308,25.606732736513994,82.93345638747464,756.3428579749768,0
2342.804657825706,90.63542110956462,37.8044805336884,57.562859909578464,1682.976077338608,0
2387.9928010168273,78.40617798284788,25.931227187420003,72.57479637365127,796.1460667581301,0
3512.457113897525,62.2515868412716,28.134992453981695,61.12014507485999,1533.7813872546521,1
841.6349938039763,31.50564966075994,38.662285127950604,81.96589559628472,934.9403344614263,0
1341.5594728656824,54.18801732762199,36.24082247618037,45.98318766580276,1591.249792788388,0
1922.884098604546,9.124484130425536,41.23058526235445,34.09205910658139,1954.9160408303758,0
3530.4451639697977,67.894542428067,36.44032230750858,50.995057823114635,555.6989603094022,1
3786.0916027469843,72.50960188976508,34.20771508338679,63.20160654079012,1738.4490627313646,1
3974.5361685776975,96.50316229099188,22.341869195702312,41.7614036534875,1281.4657639809718,1
3857.177202604825,26.039735874507166,29.19289507648584,54.83581027594721,1652.8590970184441,1
520.7961454552404,1.8456419043022643,26.630059192043134,57.9988112805498,1338.01321430883,0
666.9791950885522,54.56084644271506,26.09974108447709,34.01742905817915,905.5040638208853,0
1016.6238670515603,70.67905043968145,44.325263868811135,70.83150737289432,533.3423849394017,0
1721.017338695956,79.0407475882988,29.82744311666901,91.90403995799014,233.06692812921352,0
3404.7131084543553,19.37389330248106,42.30116387942783,40.62200390671367,1117.4848924753624,0
3624.2966836741816,26.175286903702364,35.778465649931576,71.84656093810598,1981.6195796010447,1
1153.9204220310407,51.25909252672963,39.870282588541215,76.53174434375924,1502.2794295269919,0
2668.8245306689805,33.060080997000185,32.5659273276298,59.35342762935018,721.9565286581316,0
3710.766947728468,86.05114865874451,34.422597115658974,79.07683111549889,1671.689120164797,1
2123.061075759623,47.37601537387203,32.3129423454716,58.75120804437084,1561.0696003351725,1
862.4025018347438,79.9578644102003,24.881074694951113,65.32461015842044,635.1080073715679,0
2102.347775296187,58.06197604823537,38.06130288153763,30.514713118809887,127.1842306090459,0
1815.2821580082002,77.3090141617112,27.019309061021396,78.42040798942821,324.5090132145042,0
2521.8029862310245,33.267298653032384,20.607899160786346,76.2939875261307,1766.8817615929095,1
2035.3053954248628,83.14166219303112,36.13680739767919,32.68806141284412,1689.4697670792564,0
560.7107439880128,27.457231555102158,24.427766985176223,55.777507517659316,660.8971016688886,0
3978.992066947849,54.60988080032908,43.51146460882286,98.53222885541672,641.8713099403988,0
2402.390832056998,21.400711317387422,43.84821442506468,59.45155937980317,1606.4434754946951,1
2157.7076441961335,47.55265216261934,42.871609755511216,65.13617835922892,1881.7011928013019,1
3841.160800264189,31.817520950870314,29.25396750638611,93.69511107118029,1580.36078791544,1
1045.5112865547699,26.670343063721425,20.386415413221684,80.20833131060294,1250.599486358447,0
1162.3316089083687,96.69850180280375,43.20796406469313,70.74490917869565,561.0755656304286,0
3328.0516217197423,16.00741054867306,30.704603707932858,85.84632769387508,1098.921036780995,0
1412.9087800875307,78.73258374573953,44.16637047609174,90.50563865191813,543.6725313272027,0
3297.2948720203444,98.4164959483215,44.09049942723132,61.98216502160868,1635.2216981838699,1
1450.3671901797588,1.990148374007783,41.325236386684,63.25758554522848,835.2260510837008,0
616.1567057875052,69.90274140420951,27.36122230173964,57.0235654956285,1684.0247122886499,0
2309.551533603506,25.291180555628713,29.62744321504813,97.66942980129224,825.057514167178,0
1188.4025194440148,4.0487824328304445,41.27841678792142,78.80163780032453,1665.8838698797936,1
3152.4620252636487,40.28895789566308,27.923050128906944,35.82561463456506,733.3038488139597,0
2744.1987163125186,93.5217810170875,24.237318667152312,90.40717363191129,936.2521387735727,0
3732.6093379227123,1.1765094366997686,33.92003156145876,63.63919585853876,1269.4279967510492,1
3240.459250430076,58.788569192978166,43.40386935401952,34.812773449574124,233.5464666568455,0
1132.715841942544,50.13964785953243,37.400744916874324,68.48020786143178,1901.5934174493825,0
3300.5538283267874,87.33841643710475,34.25152925223412,59.201499528299145,1189.8509936352261,0
2746.0796568490814,8.400171452062565,22.429412344269213,91.44245834038374,1064.8580279125244,0
2841.330746162187,68.15260298866504,35.37518066747924,44.27962225265712,1694.848545127833,1
3412.9201008955206,68.01096984332773,44.75134625260658,87.8525226644528,1744.9491868039725,1
2508.384242161291,66.90800168622832,23.5021003809131,69.0382083829817,1092.2947686051305,0
2131.012300235545,94.2334494935037,32.95824130909342,33.82272122494283,1861.798419007911,0
2728.243623755548,82.30875290068805,41.93432679819888,98.02917109278393,223.0017555453132,0
1542.8510013542568,4.197272624350601,38.51921544385511,65.88306708722399,315.12900527731335,0
1139.0899588048476,47.108285070451316,37.4253935248817,50.36137979621077,1233.8976370274363,0
2658.0574332493625,39.79530562013335,37.56210209967773,62.858478939248066,772.725137407809,0
1318.469291799172,31.014722109080207,28.98727878049388,90.05004484622424,982.0278157594778,0
779.7028827131235,45.13367251540973,27.339796106612333,51.343218706954445,723.3505140046165,0
501.9396460483887,38.41941849259774,40.23402888696284,43.48734775406902,868.9780917453777,0
2629.117904900235,43.23338998786653,40.25283486697952,39.034987285161705,1663.028059577969,0
1767.5207421808288,97.92618656086425,41.67680796450259,50.850157887314786,1227.6047797231788,0
3133.088397357096,8.863297474958076,42.83101381391178,84.60336609280304,1994.9546436386468,1
1813.1173940958586,92.22308698387297,32.783559971523445,63.01384556366832,1595.0704758598297,1
2201.012068833794,48.02367134710267,32.53790736717999,45.923712258547795,619.9658827934707,0
1924.7974048538472,62.374224549954114,39.95737947416938,41.63294997268244,602.2557236807229,0
2777.0117688827113,83.01829666176938,36.24909826944413,53.291063355726536,738.2067132223135,0
1746.4870670523887,36.046302914925555,37.54917193144259,95.79470610199962,1702.1930132307111,1
3873.186774798081,43.04219080879669,39.89481673590252,54.011869881301706,151.84653623607463,0
3776.5144530948555,40.95184802787139,42.250133545439155,99.16868531682448,537.3444298553896,0
3468.097659300485,37.47310225357599,28.449878921288395,63.96613190357493,1819.3449986541073,1
3721.050947004618,92.5529321646895,29.389573815998602,42.54147428031056,1315.8032285581787,1
2071.9889096078687,82.8929891193012,22.349548496021725,92.37980642554567,531.0094814520072,0
2377.5063887632223,10.89999898629761,34.45700352490435,62.22487611943788,516.3754396419026,0
3097.3240739538555,10.812335247709603,20.898556844918552,79.67699404531672,1738.9743933429181,0
2936.510737284894,42.78695148529912,31.639950453311506,98.85981082464062,1798.1392657263882,1
3617.375084619148,9.865737673280906,33.56611586768942,33.51227452239818,586.649072828019,0
3007.1585953984336,61.909309527111965,27.163531303207108,36.7686191851297,898.9696803454112,1
3992.5964787996118,14.36916072617339,34.770831514225264,80.43197190239293,1685.7319033938027,1
1719.7702994105687,52.2373263966801,20.762506248476235,49.72775023068304,1564.9141333587822,0
3415.492097837963,0.7219947003717753,20.93370471873036,42.90109778650694,1646.4406024755606,1
2941.7218799143247,31.659634841264673,40.56501401649146,32.755331587381065,1084.9565624971406,0
2919.852558252565,67.71907236726554,29.00476603528157,31.529269839034125,1831.943191779829,1
1640.4245819574962,48.40389402278484,23.17651281629712,84.21399221838536,719.307933513427,0
3249.6062734805787,97.82694859989881,33.05608150137011,39.4103399158685,397.67705526028425,0
3651.316078216597,87.41037960662108,39.24983882746527,62.74044311798056,1446.591431873243,1
1264.9196153219705,35.90707790431512,25.395525687421078,72.4127770625638,1124.773390413103,0
2689.2389299084643,4.5486541472274595,35.57226189547501,59.98462603981923,1723.7129607380139,1
1872.4719018597132,84.56263001150188,22.1336866248442,31.897465663536316,254.2025733369584,0
3963.4184175320697,91.12343103146713,21.292043029215193,84.84510518115363,1703.015566532327,1
2175.9148554108856,82.06273934190368,33.2838657892037,30.735925717915745,657.2598410967622,0
1299.1206082892995,12.794994091976486,33.51587804025266,83.33229260642388,1344.2257676195477,0
1836.501688276414,99.79151344122877,35.935747537455164,92.5313145651686,176.244699248686,0
2788.434364358192,25.85842215527738,38.15228334306654,60.29879447400206,1258.2044629768413,1
766.312799723517,72.42049128083701,44.396301986563365,67.48797311684588,1462.8162094559384,0
2612.6067207743317,90.80348763357216,32.907508707529885,63.38883748323576,800.6254075606786,1
3759.286657126143,23.568711433070945,28.073911823531148,57.244603303640716,509.28033999806644,0
3476.2697568024764,90.8258554677066,39.87965486921759,92.11971747592523,1121.4982855467356,1
736.8573783029418,30.948157919486697,26.770806281551856,92.57534574689933,1683.0625284277285,0
3976.8645755867383,97.64132223840562,30.9742855176409,53.507145524907415,714.7399807636366,0
2945.544232963577,28.12600203804746,21.961409533556647,73.05488278102885,579.6916652904312,0
1067.982885099083,95.34358247578352,20.633768585386438,94.8835293502105,629.9770864116066,0
543.4563120929822,5.3544650892674905,44.06621036694813,97.34409492589461,1903.3510905416624,0
1099.4892270225296,70.9272011669813,40.89950301280514,65.62713282954333,782.6261399526634,0
3433.615722400085,53.21111338370037,37.39935515234245,61.69773636990287,106.84805578774564,0
575.7376373080731,47.78770771227306,30.223823610356746,49.508602114996805,1585.1942951232775,0
1316.015562663303,22.349431425583997,24.332358001771144,97.1210311233287,1428.6221111372413,1
3150.569583672064,70.5595789776492,23.91092606677715,39.99700131310071,344.27970274564086,0
2551.386875643473,19.08094914463071,26.256072454114882,70.58807032334076,1971.3180733563338,1
3239.5749862606713,55.284179598476825,33.730666617653014,49.778518726304725,1255.3183420797113,0
3111.526763393758,25.32453630402508,37.86489806750156,49.53058032434576,1051.4810327871428,0
677.1048549263165,95.56213797813561,36.50493441794328,58.34780111633319,826.216608483493,0
3623.7899668295304,2.8631193835652824,26.99834742364857,99.91550550709582,1807.478235570912,1
1294.6114199879403,19.972828011123656,43.87163201657985,33.847641478787544,563.5306146952703,0
